model,seed,condition,attack,epsilon,sample_index,true_label,clean_prediction,clean_confidence,input_prediction,input_confidence,purified_prediction,purified_confidence,reconstruction_error,threshold,threshold_fpr,detected,decision,final_prediction,original_correct,purified_correct,final_correct,safe_outcome,is_attack,device
smallcnn_standard,42,FGSM,FGSM,0.25,151,4,4,0.9999924898147583,9,0.9229185581207275,4,0.9536691308021545,0.06646190583705902,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,152,7,7,0.9999593496322632,8,0.9525057673454285,1,0.4635005295276642,0.06766262650489807,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,153,3,3,0.9999998807907104,8,0.5724937915802002,8,0.9215264916419983,0.0676335021853447,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,False,False,False,False,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,154,1,1,1.0,4,0.8182057738304138,1,0.9961735606193542,0.05293842405080795,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,155,4,4,0.9999998807907104,4,0.7350677251815796,4,0.8238505721092224,0.07909411936998367,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,156,6,6,0.9999929666519165,0,0.7049258947372437,6,0.6189134120941162,0.07228630781173706,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,157,0,0,0.9999998807907104,0,0.9635696411132812,0,0.9996227025985718,0.0793173685669899,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,158,1,1,0.9999991655349731,8,0.9209915995597839,1,0.9575013518333435,0.06235266104340553,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,159,6,6,0.9997959733009338,8,0.9996219873428345,6,0.9206733107566833,0.08133751153945923,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,160,0,0,0.9996594190597534,2,0.9989311099052429,0,0.9920371770858765,0.08701632171869278,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,161,9,9,0.9999676942825317,4,0.6432021856307983,7,0.5044733881950378,0.07555277645587921,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,162,8,8,1.0,8,0.9998843669891357,8,0.9962483048439026,0.07981925457715988,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,163,7,7,0.7091389894485474,2,0.6858039498329163,1,0.9726061224937439,0.06202222779393196,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,False,False,False,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,164,1,1,0.9999986886978149,8,0.9130639433860779,1,0.9801385402679443,0.05861348658800125,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,165,7,7,0.9998828172683716,8,0.9543590545654297,7,0.5754455924034119,0.07048135250806808,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,166,4,4,1.0,9,0.9699628353118896,4,0.9999876022338867,0.0703856572508812,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,167,9,9,0.9990466237068176,4,0.9138159155845642,4,0.6511175036430359,0.0762750506401062,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,168,0,0,0.9999796152114868,2,0.656063973903656,0,0.786668062210083,0.07607812434434891,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,169,6,6,0.9969603419303894,4,0.9964295029640198,0,0.4790300130844116,0.05907095596194267,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,170,0,0,0.9999986886978149,0,0.9584555625915527,0,0.9887747764587402,0.07401402294635773,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,171,4,4,0.9965553283691406,5,0.7223271727561951,4,0.6491365432739258,0.07825758308172226,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,172,8,8,1.0,8,0.9999933242797852,8,0.9653844833374023,0.0852423682808876,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,173,9,9,0.9999995231628418,4,0.7176550030708313,9,0.5559633374214172,0.06352651864290237,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,174,1,1,0.9999693632125854,8,0.7874553203582764,1,0.8964533805847168,0.0474531389772892,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,175,5,5,1.0,3,0.9915106892585754,5,0.9747339487075806,0.0799713209271431,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,5,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,176,7,7,0.9974842071533203,2,0.7542592287063599,1,0.42582210898399353,0.06458976864814758,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,177,7,7,0.9999914169311523,8,0.8886659741401672,7,0.34131044149398804,0.0678388774394989,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,178,8,8,1.0,8,0.9999593496322632,8,0.997850775718689,0.09783882647752762,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,179,4,4,0.9999822378158569,9,0.9998680353164673,4,0.9767629504203796,0.08170948922634125,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,180,7,7,0.999779999256134,3,0.8722130656242371,7,0.8710089325904846,0.08119405061006546,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,7,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,181,7,7,0.9999914169311523,8,0.8692622184753418,7,0.9251967072486877,0.07436469197273254,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,7,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,182,2,2,0.9998742341995239,3,0.489743173122406,2,0.6113348007202148,0.08103835582733154,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,183,2,2,0.9999430179595947,8,0.743999719619751,2,0.5552451610565186,0.06605963408946991,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,184,2,2,0.9999836683273315,8,0.49356094002723694,2,0.826731264591217,0.07955491542816162,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,185,6,6,0.9964864253997803,8,0.9999562501907349,6,0.6245037317276001,0.07007675617933273,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,186,2,2,0.9999892711639404,2,0.39523065090179443,2,0.8658684492111206,0.07081879675388336,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,187,8,8,0.9999985694885254,8,0.5731719732284546,8,0.6700161695480347,0.08086462318897247,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,True,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,188,4,4,1.0,4,0.9951090216636658,4,0.9985174536705017,0.0719430223107338,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,189,6,6,0.9966819882392883,0,0.9917348623275757,0,0.9807790517807007,0.09243816882371902,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,False,False,False,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,190,6,6,0.985947847366333,4,0.99935382604599,4,0.9766139388084412,0.07857637852430344,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,False,False,False,False,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,191,6,6,0.9999731779098511,5,0.8812909722328186,6,0.9604148268699646,0.08045345544815063,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,192,2,2,0.9999932050704956,8,0.999805748462677,2,0.4987158477306366,0.07595961540937424,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,193,8,8,0.9979164004325867,9,0.9668051600456238,8,0.8266575932502747,0.09240446984767914,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,194,5,5,0.9999130964279175,8,0.999233603477478,4,0.4321858584880829,0.06611473858356476,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,195,4,4,0.9999756813049316,9,0.9704283475875854,9,0.7794404029846191,0.06509637087583542,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,9,False,False,False,False,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,196,1,1,0.9999991655349731,8,0.9021149277687073,1,0.982952356338501,0.06531964987516403,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,197,0,0,1.0,0,0.9886646270751953,0,0.9999774694442749,0.07126705348491669,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,198,0,0,0.9999996423721313,8,0.6057349443435669,0,0.9996742010116577,0.09156487882137299,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,199,3,3,0.9998618364334106,0,0.9909752011299133,0,0.9736394882202148,0.08386027067899704,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,False,False,False,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,200,0,0,0.9848964214324951,8,0.999221682548523,0,0.9030185341835022,0.07121783494949341,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,201,9,9,0.999984860420227,4,0.9815776944160461,4,0.514613926410675,0.07663594186306,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,202,7,7,0.8508053421974182,3,0.6518430113792419,3,0.8686763644218445,0.07826761156320572,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,3,False,False,False,False,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,203,5,5,0.9999784231185913,8,0.9762791991233826,9,0.407562792301178,0.06898269057273865,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,204,2,2,0.9999884366989136,2,0.7047130465507507,2,0.9941756725311279,0.07461869716644287,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,205,4,4,0.9996905326843262,9,0.9976533055305481,1,0.5581678152084351,0.07699769735336304,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,206,7,7,0.9996154308319092,8,0.977371335029602,7,0.7574913501739502,0.07395198196172714,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,7,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,207,6,6,0.9999097585678101,8,0.9984294772148132,1,0.7159593105316162,0.0659387856721878,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,False,False,False,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,208,2,2,1.0,8,0.9993646740913391,2,0.969761312007904,0.09076203405857086,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,209,6,6,0.9999265670776367,8,0.5869365930557251,6,0.5376388430595398,0.07845669239759445,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,210,7,7,0.999982476234436,2,0.9061905741691589,7,0.8971084356307983,0.08467905968427658,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,7,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,211,3,3,0.9999980926513672,9,0.5338667631149292,5,0.3238716423511505,0.07089613378047943,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,212,1,1,0.9999995231628418,8,0.8766254782676697,1,0.9461515545845032,0.052706532180309296,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,213,1,1,0.9999908208847046,8,0.7083089351654053,1,0.9400408864021301,0.0514407753944397,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,214,2,2,0.9999761581420898,8,0.9913442134857178,2,0.9974808096885681,0.08115922659635544,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,215,9,9,0.998078465461731,5,0.8432069420814514,4,0.37969446182250977,0.05683623626828194,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,216,9,9,0.9999024868011475,8,0.9989884495735168,4,0.5330319404602051,0.075114905834198,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,217,1,1,0.999987006187439,8,0.9269863367080688,1,0.9437183737754822,0.05358545109629631,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,218,6,6,0.9999299049377441,8,0.9958605170249939,6,0.8265063762664795,0.06650502979755402,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,219,1,1,0.9998888969421387,4,0.9957471489906311,4,0.42422550916671753,0.07467314600944519,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,220,6,6,0.9999980926513672,6,0.3111095428466797,6,0.8303022384643555,0.06290099024772644,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,221,3,3,0.9999964237213135,8,0.9994908571243286,8,0.4181969165802002,0.06829483062028885,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,222,8,8,0.9987680315971375,5,0.9993765950202942,8,0.5817371606826782,0.06922496110200882,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,223,6,6,0.9999529123306274,4,0.5475724339485168,6,0.8970138430595398,0.058960068970918655,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,224,0,0,1.0,0,0.993954598903656,0,0.9999499320983887,0.08826878666877747,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,225,1,1,0.9999974966049194,8,0.964935302734375,1,0.9415317177772522,0.058917440474033356,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,226,6,6,0.9999994039535522,4,0.9643864035606384,6,0.5883851051330566,0.06668004393577576,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,227,0,0,0.9998539686203003,8,0.9715664982795715,0,0.6632466316223145,0.06949350982904434,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,228,2,2,0.9955459833145142,8,0.9990413784980774,0,0.6499494314193726,0.09320646524429321,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,229,8,8,1.0,8,0.9974510073661804,8,0.9983890056610107,0.08453655987977982,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,230,2,2,0.9999550580978394,8,0.8824889063835144,7,0.4042336344718933,0.07521925121545792,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,231,1,1,0.999994158744812,8,0.5043503046035767,1,0.9930796027183533,0.05543376877903938,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,232,6,6,0.9998186230659485,0,0.7288995385169983,0,0.8518934845924377,0.0601390041410923,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,False,False,False,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,233,5,5,0.9994183778762817,8,0.736689031124115,4,0.5395905375480652,0.06840894371271133,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,234,8,8,1.0,8,0.9999622106552124,8,0.992262601852417,0.08720920234918594,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,235,2,2,0.9999938011169434,8,0.9958786964416504,8,0.7386001348495483,0.0885239914059639,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,False,False,False,False,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,236,8,8,1.0,8,0.9996606111526489,8,0.9999805688858032,0.09706490486860275,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,237,8,8,1.0,8,0.9999779462814331,8,0.9986529350280762,0.07379785925149918,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,238,7,7,0.9967659711837769,8,0.9985530972480774,1,0.5211344957351685,0.07481570541858673,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,239,7,7,0.9999959468841553,8,0.9730466604232788,7,0.9371768236160278,0.07269632071256638,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,7,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,240,7,7,0.9999135732650757,8,0.8163443207740784,4,0.4727117121219635,0.054817404597997665,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,241,0,0,0.9999997615814209,0,0.7181870341300964,0,0.9998354911804199,0.07480741292238235,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,242,2,2,0.9944920539855957,7,0.9498457312583923,2,0.7480413317680359,0.07398378103971481,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,243,2,2,0.997819185256958,8,0.6872049570083618,2,0.6035798192024231,0.0675770491361618,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,244,1,1,0.9999998807907104,8,0.9668059945106506,1,0.9565934538841248,0.05874976888298988,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,245,5,5,0.9999994039535522,8,0.9907128214836121,5,0.5882629752159119,0.08633120357990265,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,246,6,6,0.9997614026069641,8,0.9999680519104004,6,0.8333552479743958,0.07211589813232422,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,247,5,5,1.0,8,0.9992877840995789,5,0.8236780166625977,0.06755697727203369,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,5,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,248,0,0,0.9999998807907104,0,0.981357753276825,0,0.9998537302017212,0.0756121501326561,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,249,5,5,0.9999991655349731,8,0.9878536462783813,6,0.8358848094940186,0.07769887149333954,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,False,False,False,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,250,2,2,0.9999991655349731,8,0.9190203547477722,2,0.8790252208709717,0.06540531665086746,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,251,7,7,0.9996935129165649,4,0.6554380059242249,4,0.9785280823707581,0.07710462063550949,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,False,False,False,False,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,252,3,3,0.9999966621398926,8,0.9994978904724121,8,0.3615614175796509,0.0716104805469513,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,253,2,2,0.9999934434890747,8,0.9992044568061829,2,0.8937383890151978,0.08340343832969666,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,2,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,254,9,9,0.9999998807907104,4,0.8867927193641663,9,0.8248611092567444,0.06937555223703384,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,9,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,255,6,6,0.9999994039535522,8,0.95196533203125,6,0.9909732341766357,0.06893984228372574,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,256,5,5,1.0,9,0.6450036764144897,5,0.9993425011634827,0.07922650128602982,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,5,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,257,0,0,0.9999892711639404,9,0.768905520439148,0,0.998883068561554,0.09322533011436462,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,258,8,8,0.9999991655349731,6,0.676351010799408,6,0.8671868443489075,0.07104136794805527,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,False,False,False,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,259,2,2,0.9976909160614014,7,0.6871086955070496,2,0.6743362545967102,0.07431691884994507,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,260,6,6,1.0,6,0.9997616410255432,6,0.9998873472213745,0.0718039721250534,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,261,6,6,0.9999855756759644,8,0.7343707084655762,6,0.7098341584205627,0.06488338857889175,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,6,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,262,0,0,0.9996024966239929,9,0.985808253288269,0,0.993545413017273,0.06442946195602417,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,263,8,8,1.0,8,0.9999978542327881,8,0.9189610481262207,0.0803985446691513,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,264,9,9,0.9999123811721802,8,0.9975693821907043,4,0.7455578446388245,0.07892414927482605,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,4,False,False,False,False,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,265,6,6,0.9999927282333374,8,0.5643506050109863,6,0.6072224974632263,0.06654244661331177,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,True,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,266,3,3,0.6527021527290344,8,0.538292407989502,8,0.4771415889263153,0.08829184621572495,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,267,2,2,0.993075966835022,1,0.674724817276001,1,0.6889213919639587,0.06547898799180984,0.03807505965232849,0.05,True,REJECT_SUSPICIOUS,-1,False,False,False,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,268,1,1,0.999998927116394,8,0.9881728291511536,1,0.9947090148925781,0.06069424748420715,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,1,False,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,269,8,8,1.0,8,0.9999980926513672,8,0.9811043739318848,0.07893533259630203,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,8,True,True,True,True,True,cpu
smallcnn_standard,42,FGSM,FGSM,0.25,270,0,0,1.0,0,0.999971866607666,0,0.9997578263282776,0.06947194039821625,0.03807505965232849,0.05,True,ACCEPT_PURIFIED,0,True,True,True,True,True,cpu
